Advice,Company,Target,Analyst,Date,Ticker
Buy,Skipper Ltd.,340.0,Reliance Securities,08 Feb 2018,SKIPPER
Buy,Kalpataru Projects I..,550.0,Reliance Securities,08 Feb 2018,KPIL
Hold,Hexaware Technologie..,313.0,Reliance Securities,08 Feb 2018,HEXAWARE
Hold,Lupin Ltd.,875.0,Reliance Securities,07 Feb 2018,LUPIN
Buy,Apollo Tyres Ltd.,335.0,Reliance Securities,07 Feb 2018,APOLLOTYRE
Sell,JSW Energy Ltd.,74.0,Reliance Securities,07 Feb 2018,
Buy,JK Cement Ltd.,1235.0,Reliance Securities,07 Feb 2018,JKCEMENT
Buy,Titan Company Ltd.,950.0,Reliance Securities,02 Feb 2018,TITAN
Buy,Somany Ceramics Ltd.,969.0,Reliance Securities,01 Feb 2018,SOMANYCERA
Buy,Dabur India Ltd.,404.0,Reliance Securities,01 Feb 2018,DABUR
Hold,Birlasoft Ltd.,210.0,Reliance Securities,01 Feb 2018,BSOFT
Buy,Godrej Consumer Prod..,1193.0,Reliance Securities,31 Jan 2018,GODREJCP
Sell,eClerx Services Ltd.,1390.0,Reliance Securities,31 Jan 2018,
Buy,Housing Development ..,2294.0,Reliance Securities,31 Jan 2018,HDFC
Buy,Shriram Finance Ltd.,1631.0,Reliance Securities,30 Jan 2018,SHRIRAMFIN
Buy,Emami Ltd.,1223.0,Reliance Securities,30 Jan 2018,
Buy,Tech Mahindra Ltd.,750.0,Reliance Securities,30 Jan 2018,TECHM
Buy,Pidilite Industries ..,997.0,Reliance Securities,29 Jan 2018,PIDILITIND
Hold,Canara Bank,390.0,Reliance Securities,25 Jan 2018,
Buy,Sagar Cements Ltd.,1200.0,Reliance Securities,25 Jan 2018,SAGCEM
Buy,Crompton Greaves Con..,305.0,Reliance Securities,24 Jan 2018,CROMPTON
Buy,Asian Paints Ltd.,1341.0,Reliance Securities,23 Jan 2018,ASIANPAINT
Buy,Asian Paints Ltd.,1341.0,Reliance Securities,23 Jan 2018,ASIANPAINT
Buy,Central Depository S..,450.0,Reliance Securities,23 Jan 2018,CDSL
Buy,Tata Elxsi Ltd.,1265.0,Reliance Securities,22 Jan 2018,
Hold,Jubilant Foodworks L..,2173.0,Reliance Securities,22 Jan 2018,
Buy,Kotak Mahindra Bank ..,1172.0,Reliance Securities,22 Jan 2018,KOTAKBANK
Hold,Wipro Ltd.,310.0,Reliance Securities,22 Jan 2018,
Buy,HDFC Bank Ltd.,2285.0,Reliance Securities,22 Jan 2018,
Buy,ITC Ltd.,320.0,Reliance Securities,19 Jan 2018,ITC
Buy,UltraTech Cement Ltd.,5100.0,Reliance Securities,19 Jan 2018,ULTRACEMCO
Buy,Cyient Ltd.,700.0,Reliance Securities,18 Jan 2018,CYIENT
Buy,DCB Bank Ltd.,223.0,Reliance Securities,18 Jan 2018,
Buy,Jyothy Labs Ltd.,427.0,Reliance Securities,18 Jan 2018,
Sell,Adani Power Ltd.,26.0,Reliance Securities,18 Jan 2018,
Buy,MindTree Ltd.,725.0,Reliance Securities,18 Jan 2018,
Buy,Hindustan Unilever L..,1514.0,Reliance Securities,18 Jan 2018,HINDUNILVR
Buy,Federal Bank Ltd.,150.0,Reliance Securities,16 Jan 2018,
Buy,Shree Cements Ltd.,22000.0,Reliance Securities,12 Jan 2018,SHREECEM
Buy,Bajaj Consumer Care ..,577.0,Reliance Securities,12 Jan 2018,BAJAJCON
Hold,Tata Consultancy Ser..,2950.0,Reliance Securities,12 Jan 2018,
Buy,Goodluck India Ltd.,104.0,Reliance Securities,15 Dec 2017,GOODLUCK
Buy,Skipper Ltd.,289.0,Reliance Securities,24 Nov 2017,SKIPPER
Hold,Power Mech Projects ..,764.0,Reliance Securities,23 Nov 2017,
Buy,NBCC (India) Ltd.,300.0,Reliance Securities,21 Nov 2017,
Buy,JK Tyre & Industries..,165.0,Reliance Securities,21 Nov 2017,
Buy,Somany Ceramics Ltd.,1000.0,Reliance Securities,20 Nov 2017,
Buy,Ahluwalia Contracts ..,385.0,Reliance Securities,20 Nov 2017,
Sell,Adani Power Ltd.,26.0,Reliance Securities,20 Nov 2017,
Buy,Coal India Ltd.,301.0,Reliance Securities,17 Nov 2017,
Buy,Techno Electric & En..,431.0,Reliance Securities,17 Nov 2017,
Buy,Bank of Baroda,207.0,Reliance Securities,17 Nov 2017,
Buy,MOIL Ltd.,259.0,Reliance Securities,16 Nov 2017,
Buy,Zydus Lifesciences L..,554.0,Reliance Securities,16 Nov 2017,ZYDUSLIFE
Buy,Mangalam Cement Ltd.,440.0,Reliance Securities,16 Nov 2017,
Hold,CESC Ltd.,964.0,Reliance Securities,16 Nov 2017,CESC
Buy,NTPC Ltd.,192.0,Reliance Securities,16 Nov 2017,
Buy,Kalpataru Projects I..,443.0,Reliance Securities,16 Nov 2017,KPIL
Hold,CG Power and Industr..,78.0,Reliance Securities,16 Nov 2017,
Buy,State Bank of India,370.0,Reliance Securities,13 Nov 2017,SBIN
Hold,Nestle India Ltd.,7564.0,Reliance Securities,13 Nov 2017,NESTLEIND
Sell,Steel Authority of I..,51.0,Reliance Securities,13 Nov 2017,
Buy,Shree Cements Ltd.,20600.0,Reliance Securities,09 Nov 2017,
Buy,Inox Wind Ltd.,164.0,Reliance Securities,09 Nov 2017,INOXWIND
Hold,Cipla Ltd.,620.0,Reliance Securities,08 Nov 2017,CIPLA
Buy,GlaxoSmithKline Cons..,6540.0,Reliance Securities,08 Nov 2017,GSKCONS
Hold,Punjab National Bank,187.0,Reliance Securities,08 Nov 2017,PNB
Hold,Union Bank of India,164.0,Reliance Securities,08 Nov 2017,
Buy,Aurum Proptech Ltd.,667.0,Reliance Securities,07 Nov 2017,AURUM
Buy,Heidelberg Cement In..,170.0,Reliance Securities,07 Nov 2017,HEIDELBERG
Buy,Jyothy Labs Ltd.,421.0,Reliance Securities,07 Nov 2017,
Buy,KEC International Ltd.,372.0,Reliance Securities,07 Nov 2017,KEC
Buy,Tata Power Company L..,88.0,Reliance Securities,07 Nov 2017,
Buy,Indian Bank,445.0,Reliance Securities,07 Nov 2017,INDIANB
Buy,Glenmark Pharmaceuti..,790.0,Reliance Securities,06 Nov 2017,GLENMARK
Sell,Hindalco Industries ..,228.0,Reliance Securities,06 Nov 2017,HINDALCO
Buy,Power Grid Corporati..,244.0,Reliance Securities,06 Nov 2017,
Buy,Titan Company Ltd.,867.0,Reliance Securities,06 Nov 2017,TITAN
Buy,Tech Mahindra Ltd.,540.0,Reliance Securities,03 Nov 2017,TECHM
Hold,eClerx Services Ltd.,1320.0,Reliance Securities,02 Nov 2017,ECLERX
Buy,Shriram Finance Ltd.,1445.0,Reliance Securities,02 Nov 2017,SHRIRAMFIN
Hold,JSW Energy Ltd.,72.0,Reliance Securities,02 Nov 2017,
Buy,Godrej Consumer Prod..,1120.0,Reliance Securities,02 Nov 2017,
Hold,Hexaware Technologie..,285.0,Reliance Securities,02 Nov 2017,
Buy,Ajanta Pharma Ltd.,1500.0,Reliance Securities,01 Nov 2017,
Hold,JSW Steel Ltd.,282.0,Reliance Securities,01 Nov 2017,JSWSTEEL
Buy,Housing Development ..,1995.0,Reliance Securities,01 Nov 2017,
Buy,Sagar Cements Ltd.,1000.0,Reliance Securities,01 Nov 2017,SAGCEM
Buy,Dabur India Ltd.,381.0,Reliance Securities,31 Oct 2017,DABUR
Buy,Central Depository S..,435.0,Reliance Securities,31 Oct 2017,
Hold,Canara Bank,390.0,Reliance Securities,31 Oct 2017,CANBK
Hold,ICICI Bank Ltd.,284.0,Reliance Securities,31 Oct 2017,
Buy,Srikalahasthi Pipes ..,386.0,Reliance Securities,31 Oct 2017,
Buy,Kajaria Ceramics Ltd.,851.0,Reliance Securities,31 Oct 2017,
Buy,GAIL (India) Ltd.,500.0,Reliance Securities,30 Oct 2017,
Buy,YES Bank Ltd.,350.0,Reliance Securities,27 Oct 2017,
Buy,Crompton Greaves Con..,246.0,Reliance Securities,27 Oct 2017,
Hold,Jubilant Foodworks L..,1586.0,Reliance Securities,27 Oct 2017,
Buy,Kotak Mahindra Bank ..,1144.0,Reliance Securities,26 Oct 2017,
Buy,Emami Ltd.,1370.0,Reliance Securities,26 Oct 2017,
Sell,MindTree Ltd.,480.0,Reliance Securities,26 Oct 2017,
Buy,Ambuja Cements Ltd.,320.0,Reliance Securities,25 Oct 2017,
Buy,Infosys Ltd.,1035.0,Reliance Securities,24 Oct 2017,INFY
Buy,HDFC Bank Ltd.,2065.0,Reliance Securities,24 Oct 2017,
Buy,Asian Paints Ltd.,1354.0,Reliance Securities,24 Oct 2017,
Hold,Hindustan Zinc Ltd.,305.0,Reliance Securities,24 Oct 2017,HINDZINC
Buy,DCB Bank Ltd.,223.0,Reliance Securities,18 Oct 2017,
Hold,Wipro Ltd.,280.0,Reliance Securities,18 Oct 2017,
Hold,Wipro Ltd.,280.0,Reliance Securities,18 Oct 2017,
Buy,DCB Bank Ltd.,223.0,Reliance Securities,18 Oct 2017,
Buy,IndusInd Bank Ltd.,1875.0,Reliance Securities,18 Oct 2017,INDUSINDBK
Buy,ACC Ltd.,2000.0,Reliance Securities,17 Oct 2017,
Buy,Colgate-Palmolive (I..,1235.0,Reliance Securities,17 Oct 2017,COLPAL
Buy,Bajaj Consumer Care ..,519.0,Reliance Securities,17 Oct 2017,BAJAJCON
Buy,Federal Bank Ltd.,150.0,Reliance Securities,17 Oct 2017,FEDERALBNK
Hold,Persistent Systems L..,705.0,Reliance Securities,17 Oct 2017,
Hold,Tata Consultancy Ser..,2700.0,Reliance Securities,13 Oct 2017,
Buy,Cyient Ltd.,605.0,Reliance Securities,12 Oct 2017,CYIENT
Buy,Skipper Ltd.,254.0,Reliance Securities,06 Sep 2017,SKIPPER
Buy,Power Mech Projects ..,578.0,Reliance Securities,24 Aug 2017,
Buy,Tata Power Company L..,88.0,Reliance Securities,23 Aug 2017,TATAPOWER
Buy,Coal India Ltd.,301.0,Reliance Securities,22 Aug 2017,
Hold,Adani Power Ltd.,26.0,Reliance Securities,18 Aug 2017,ADANIPOWER
Buy,JK Cement Ltd.,1270.0,Reliance Securities,17 Aug 2017,JKCEMENT
Buy,Techno Electric & En..,431.0,Reliance Securities,17 Aug 2017,TECHNO
Buy,KNR Constructions Ltd.,245.0,Reliance Securities,17 Aug 2017,KNRCON
Buy,Kalpataru Projects I..,397.0,Reliance Securities,16 Aug 2017,
Buy,JSW Energy Ltd.,69.0,Reliance Securities,16 Aug 2017,JSWENERGY
Hold,Steel Authority of I..,51.0,Reliance Securities,16 Aug 2017,
Buy,State Bank of India,355.0,Reliance Securities,16 Aug 2017,
Sell,Hindalco Industries ..,169.0,Reliance Securities,16 Aug 2017,
Buy,MOIL Ltd.,406.0,Reliance Securities,14 Aug 2017,
Buy,Bank of Baroda,207.0,Reliance Securities,14 Aug 2017,
Buy,GlaxoSmithKline Cons..,6172.0,Reliance Securities,11 Aug 2017,GSKCONS
Buy,Srikalahasthi Pipes ..,386.0,Reliance Securities,11 Aug 2017,
Buy,Aurobindo Pharma Ltd.,800.0,Reliance Securities,10 Aug 2017,AUROPHARMA
Buy,Mangalam Cement Ltd.,440.0,Reliance Securities,10 Aug 2017,MANGLMCEM
Buy,Inox Wind Ltd.,171.0,Reliance Securities,10 Aug 2017,INOXWIND
Hold,National Aluminium C..,72.0,Reliance Securities,10 Aug 2017,NATIONALUM
Buy,Britannia Industries..,4732.0,Reliance Securities,10 Aug 2017,
Buy,NCC Ltd.,103.0,Reliance Securities,09 Aug 2017,NCC
Buy,Heidelberg Cement In..,140.0,Reliance Securities,08 Aug 2017,HEIDELBERG
Buy,Dabur India Ltd.,360.0,Reliance Securities,07 Aug 2017,DABUR
Hold,JK Lakshmi Cement Ltd.,450.0,Reliance Securities,07 Aug 2017,JKLAKSHMI
Buy,Titan Company Ltd.,670.0,Reliance Securities,04 Aug 2017,
Buy,Titan Company Ltd.,670.0,Reliance Securities,04 Aug 2017,
Buy,Aurum Proptech Ltd.,517.0,Reliance Securities,04 Aug 2017,AURUM
Hold,Lupin Ltd.,950.0,Reliance Securities,04 Aug 2017,LUPIN
Buy,Power Grid Corporati..,244.0,Reliance Securities,03 Aug 2017,POWERGRID
Hold,Punjab National Bank,167.0,Reliance Securities,03 Aug 2017,
Hold,JSW Steel Ltd.,221.0,Reliance Securities,02 Aug 2017,
Buy,Shriram Finance Ltd.,1159.0,Reliance Securities,02 Aug 2017,
Buy,Tech Mahindra Ltd.,485.0,Reliance Securities,01 Aug 2017,TECHM
Buy,Hexaware Technologie..,260.0,Reliance Securities,01 Aug 2017,HEXAWARE
Hold,Godrej Consumer Prod..,999.0,Reliance Securities,01 Aug 2017,
Buy,Sagar Cements Ltd.,1050.0,Reliance Securities,31 Jul 2017,SAGCEM
Buy,Crompton Greaves Con..,246.0,Reliance Securities,28 Jul 2017,
Buy,Housing Development ..,1995.0,Reliance Securities,28 Jul 2017,HDFC
Buy,YES Bank Ltd.,2051.0,Reliance Securities,28 Jul 2017,
Buy,ITC Ltd.,336.0,Reliance Securities,28 Jul 2017,
Buy,HCL Technologies Ltd.,1030.0,Reliance Securities,27 Jul 2017,
Hold,Nestle India Ltd.,6624.0,Reliance Securities,27 Jul 2017,
Buy,Pidilite Industries ..,909.0,Reliance Securities,27 Jul 2017,PIDILITIND
Buy,Federal Bank Ltd.,125.0,Reliance Securities,27 Jul 2017,
Buy,Axis Bank Ltd.,600.0,Reliance Securities,26 Jul 2017,
Hold,Asian Paints Ltd.,1170.0,Reliance Securities,26 Jul 2017,
Buy,Navkar Corporation L..,229.0,Reliance Securities,25 Jul 2017,
Buy,Brokerage Research R..,,Reliance Securities,25 Jul 2017,
Buy,HDFC Bank Ltd.,1940.0,Reliance Securities,25 Jul 2017,
Hold,Ambuja Cements Ltd.,265.0,Reliance Securities,25 Jul 2017,AMBUJACEM
Buy,Brokerage Research R..,,Reliance Securities,24 Jul 2017,
Hold,Wipro Ltd.,280.0,Reliance Securities,21 Jul 2017,
Buy,Kotak Mahindra Bank ..,1144.0,Reliance Securities,21 Jul 2017,KOTAKBANK
Buy,ABB India Ltd.,1607.0,Reliance Securities,21 Jul 2017,
Hold,Hindustan Zinc Ltd.,301.0,Reliance Securities,20 Jul 2017,HINDZINC
Hold,Birlasoft Ltd.,120.0,Reliance Securities,20 Jul 2017,BSOFT
Buy,ABB India Ltd.,1607.0,Reliance Securities,20 Jul 2017,
Hold,Canara Bank,348.0,Reliance Securities,20 Jul 2017,
Hold,MindTree Ltd.,480.0,Reliance Securities,20 Jul 2017,
Buy,Tata Consultancy Ser..,2580.0,Reliance Securities,20 Jul 2017,
Buy,UltraTech Cement Ltd.,4750.0,Reliance Securities,19 Jul 2017,
Buy,Hindustan Unilever L..,1296.0,Reliance Securities,19 Jul 2017,
Hold,ACC Ltd.,1640.0,Reliance Securities,18 Jul 2017,
Buy,DCB Bank Ltd.,223.0,Reliance Securities,18 Jul 2017,DCBBANK
Sell,Jubilant Foodworks L..,922.0,Reliance Securities,18 Jul 2017,
Buy,Infosys Ltd.,1080.0,Reliance Securities,17 Jul 2017,INFY
Sell,Tata Consultancy Ser..,2240.0,Reliance Securities,14 Jul 2017,
Buy,Bajaj Consumer Care ..,472.0,Reliance Securities,13 Jul 2017,BAJAJCON
Buy,Cyient Ltd.,565.0,Reliance Securities,13 Jul 2017,
Buy,IndusInd Bank Ltd.,1716.0,Reliance Securities,12 Jul 2017,
Buy,Coal India Ltd.,301.0,Reliance Securities,06 Jun 2017,COALINDIA
Buy,MOIL Ltd.,406.0,Reliance Securities,06 Jun 2017,
Hold,Ahluwalia Contracts ..,320.0,Reliance Securities,05 Jun 2017,
Sell,Hindalco Industries ..,169.0,Reliance Securities,02 Jun 2017,HINDALCO
Hold,Crompton Greaves Con..,246.0,Reliance Securities,02 Jun 2017,CROMPTON
Hold,Steel Authority of I..,51.0,Reliance Securities,01 Jun 2017,
Buy,Sagar Cements Ltd.,1000.0,Reliance Securities,01 Jun 2017,SAGCEM
Buy,KNR Constructions Ltd.,230.0,Reliance Securities,01 Jun 2017,KNRCON
Buy,Sonata Software Ltd.,177.0,Reliance Securities,01 Jun 2017,
Buy,Navkar Corporation L..,229.0,Reliance Securities,31 May 2017,NAVKARCORP
Hold,NBCC (India) Ltd.,195.0,Reliance Securities,31 May 2017,
Buy,NTPC Ltd.,192.0,Reliance Securities,31 May 2017,
Buy,Aurobindo Pharma Ltd.,700.0,Reliance Securities,31 May 2017,AUROPHARMA
Buy,The Ramco Cements Ltd.,760.0,Reliance Securities,31 May 2017,RAMCOCEM
Sell,Jubilant Foodworks L..,784.0,Reliance Securities,31 May 2017,
Buy,KEC International Ltd.,279.0,Reliance Securities,25 May 2017,KEC
Hold,Lupin Ltd.,1200.0,Reliance Securities,25 May 2017,LUPIN
Buy,NCC Ltd.,98.0,Reliance Securities,24 May 2017,
Buy,Srikalahasthi Pipes ..,386.0,Reliance Securities,23 May 2017,
Buy,Pidilite Industries ..,874.0,Reliance Securities,23 May 2017,PIDILITIND
Buy,Kalpataru Projects I..,397.0,Reliance Securities,23 May 2017,KPIL
Hold,Punjab National Bank,167.0,Reliance Securities,23 May 2017,
Buy,Bank of Baroda,207.0,Reliance Securities,23 May 2017,
Buy,State Bank of India,355.0,Reliance Securities,23 May 2017,SBIN
Hold,JK Lakshmi Cement Ltd.,460.0,Reliance Securities,19 May 2017,
Hold,JSW Steel Ltd.,221.0,Reliance Securities,18 May 2017,JSWSTEEL
Hold,Hindustan Unilever L..,981.0,Reliance Securities,18 May 2017,HINDUNILVR
Buy,JK Cement Ltd.,1260.0,Reliance Securities,17 May 2017,JKCEMENT
Buy,Colgate-Palmolive (I..,1109.0,Reliance Securities,16 May 2017,COLPAL
Sell,Nestle India Ltd.,5551.0,Reliance Securities,15 May 2017,NESTLEIND
Buy,Glenmark Pharmaceuti..,900.0,Reliance Securities,15 May 2017,GLENMARK
Hold,Titan Company Ltd.,481.0,Reliance Securities,15 May 2017,
Buy,Asian Paints Ltd.,1143.0,Reliance Securities,12 May 2017,ASIANPAINT
Buy,HCL Technologies Ltd.,963.0,Reliance Securities,11 May 2017,
Buy,ABB India Ltd.,1607.0,Reliance Securities,10 May 2017,
Buy,Canara Bank,384.0,Reliance Securities,10 May 2017,CANBK
Buy,Aurum Proptech Ltd.,556.0,Reliance Securities,10 May 2017,
Hold,Godrej Consumer Prod..,1846.0,Reliance Securities,09 May 2017,
Buy,Emami Ltd.,1244.0,Reliance Securities,08 May 2017,
Buy,Housing Development ..,1786.0,Reliance Securities,08 May 2017,HDFC
Hold,ICICI Bank Ltd.,287.0,Reliance Securities,04 May 2017,
Buy,JSW Energy Ltd.,74.0,Reliance Securities,03 May 2017,JSWENERGY
Buy,Dabur India Ltd.,330.0,Reliance Securities,02 May 2017,
Buy,Bajaj Auto Ltd.,3190.0,Reliance Securities,02 May 2017,BAJAJ-AUTO
Buy,Kotak Mahindra Bank ..,1010.0,Reliance Securities,29 Apr 2017,
Buy,Shriram Finance Ltd.,1159.0,Reliance Securities,29 Apr 2017,
Buy,Federal Bank Ltd.,125.0,Reliance Securities,28 Apr 2017,FEDERALBNK
Hold,Ambuja Cements Ltd.,240.0,Reliance Securities,28 Apr 2017,
Hold,Axis Bank Ltd.,502.0,Reliance Securities,27 Apr 2017,AXISBANK
Hold,Birlasoft Ltd.,130.0,Reliance Securities,27 Apr 2017,
Buy,Persistent Systems L..,690.0,Reliance Securities,26 Apr 2017,PERSISTENT
Hold,Wipro Ltd.,500.0,Reliance Securities,26 Apr 2017,
Buy,Indian Bank,341.0,Reliance Securities,25 Apr 2017,INDIANB
Hold,UltraTech Cement Ltd.,4500.0,Reliance Securities,25 Apr 2017,
Buy,Hexaware Technologie..,245.0,Reliance Securities,25 Apr 2017,HEXAWARE
Hold,MindTree Ltd.,480.0,Reliance Securities,21 Apr 2017,MINDTREE
Buy,Cyient Ltd.,565.0,Reliance Securities,20 Apr 2017,
Hold,YES Bank Ltd.,1483.0,Reliance Securities,20 Apr 2017,
Buy,IndusInd Bank Ltd.,1716.0,Reliance Securities,20 Apr 2017,INDUSINDBK
Sell,Tata Consultancy Ser..,2200.0,Reliance Securities,20 Apr 2017,
Buy,Bajaj Consumer Care ..,463.0,Reliance Securities,17 Apr 2017,BAJAJCON
Buy,DCB Bank Ltd.,207.0,Reliance Securities,17 Apr 2017,DCBBANK
Buy,Infosys Ltd.,1040.0,Reliance Securities,13 Apr 2017,INFY
Buy,Ambuja Cements Ltd.,255.0,Reliance Securities,21 Feb 2017,
Hold,National Aluminium C..,71.0,Reliance Securities,17 Feb 2017,NATIONALUM
Buy,Kalpataru Projects I..,342.0,Reliance Securities,17 Feb 2017,
Sell,Nestle India Ltd.,,Reliance Securities,17 Feb 2017,
Buy,Techno Electric & En..,411.0,Reliance Securities,16 Feb 2017,
Buy,MOIL Ltd.,409.0,Reliance Securities,16 Feb 2017,
Buy,GlaxoSmithKline Cons..,5916.0,Reliance Securities,16 Feb 2017,GSKCONS
Buy,KNR Constructions Ltd.,200.0,Reliance Securities,14 Feb 2017,
Buy,Ahluwalia Contracts ..,330.0,Reliance Securities,14 Feb 2017,
Sell,Steel Authority of I..,43.0,Reliance Securities,13 Feb 2017,
Buy,Navkar Corporation L..,224.0,Reliance Securities,10 Feb 2017,
Hold,MBL Infrastructure L..,58.0,Reliance Securities,10 Feb 2017,
Buy,NTPC Ltd.,178.0,Reliance Securities,09 Feb 2017,
Buy,Skipper Ltd.,186.0,Reliance Securities,09 Feb 2017,
Buy,Hexaware Technologie..,216.0,Reliance Securities,08 Feb 2017,HEXAWARE
Buy,JK Lakshmi Cement Ltd.,470.0,Reliance Securities,07 Feb 2017,JKLAKSHMI
Buy,JK Cement Ltd.,1000.0,Reliance Securities,06 Feb 2017,JKCEMENT
Buy,Sonata Software Ltd.,,Reliance Securities,06 Feb 2017,
Buy,Jubilant Foodworks L..,1071.0,Reliance Securities,06 Feb 2017,
Buy,Glenmark Pharmaceuti..,1098.0,Reliance Securities,04 Feb 2017,
Buy,ACC Ltd.,1540.0,Reliance Securities,04 Feb 2017,ACC
Buy,Inox Wind Ltd.,258.0,Reliance Securities,04 Feb 2017,
Buy,Pidilite Industries ..,832.0,Reliance Securities,04 Feb 2017,
Buy,Marico Ltd.,293.0,Reliance Securities,04 Feb 2017,
Buy,Shriram Finance Ltd.,1159.0,Reliance Securities,03 Feb 2017,SHRIRAMFIN
Buy,Zydus Lifesciences L..,422.0,Reliance Securities,31 Jan 2017,
Hold,JSW Steel Ltd.,181.0,Reliance Securities,31 Jan 2017,
Buy,Dabur India Ltd.,330.0,Reliance Securities,31 Jan 2017,DABUR
Buy,Housing Development ..,1580.0,Reliance Securities,31 Jan 2017,HDFC
Hold,Brokerage Research R..,,Reliance Securities,30 Jan 2017,
Hold,Shree Cements Ltd.,13990.0,Reliance Securities,30 Jan 2017,SHREECEM
Buy,Sagar Cements Ltd.,750.0,Reliance Securities,30 Jan 2017,SAGCEM
Hold,Crompton Greaves Con..,178.0,Reliance Securities,27 Jan 2017,
Hold,Wipro Ltd.,510.0,Reliance Securities,25 Jan 2017,
Hold,Kotak Mahindra Bank ..,810.0,Reliance Securities,25 Jan 2017,KOTAKBANK
Buy,Indian Bank,316.0,Reliance Securities,25 Jan 2017,INDIANB
Buy,HDFC Bank Ltd.,1433.0,Reliance Securities,24 Jan 2017,
Buy,HCL Technologies Ltd.,963.0,Reliance Securities,24 Jan 2017,
Buy,Asian Paints Ltd.,1111.0,Reliance Securities,24 Jan 2017,
Buy,JSW Energy Ltd.,70.0,Reliance Securities,24 Jan 2017,
Buy,Persistent Systems L..,745.0,Reliance Securities,24 Jan 2017,PERSISTENT
Hold,Adani Power Ltd.,33.0,Reliance Securities,23 Jan 2017,ADANIPOWER
Buy,UltraTech Cement Ltd.,3750.0,Reliance Securities,23 Jan 2017,ULTRACEMCO
Buy,Canara Bank,360.0,Reliance Securities,20 Jan 2017,CANBK
Hold,Jyothy Labs Ltd.,331.0,Reliance Securities,20 Jan 2017,
Hold,Axis Bank Ltd.,474.0,Reliance Securities,19 Jan 2017,AXISBANK
Hold,YES Bank Ltd.,1304.0,Reliance Securities,19 Jan 2017,
Buy,Federal Bank Ltd.,100.0,Reliance Securities,19 Jan 2017,FEDERALBNK
Hold,MindTree Ltd.,490.0,Reliance Securities,19 Jan 2017,
Sell,Birlasoft Ltd.,125.0,Reliance Securities,19 Jan 2017,BSOFT
Buy,DCB Bank Ltd.,144.0,Reliance Securities,16 Jan 2017,DCBBANK
Buy,Infosys Ltd.,1100.0,Reliance Securities,13 Jan 2017,INFY
Buy,Bajaj Consumer Care ..,481.0,Reliance Securities,13 Jan 2017,BAJAJCON
Sell,Tata Consultancy Ser..,2200.0,Reliance Securities,13 Jan 2017,
Buy,Cyient Ltd.,565.0,Reliance Securities,12 Jan 2017,
Buy,Aurobindo Pharma Ltd.,991.0,Reliance Securities,10 Jan 2017,
Buy,IndusInd Bank Ltd.,1447.0,Reliance Securities,10 Jan 2017,
Hold,National Aluminium C..,60.0,Reliance Securities,20 Dec 2016,
Buy,MBL Infrastructure L..,75.0,Reliance Securities,16 Dec 2016,MBLINFRA
Buy,KSK Energy Ventures ..,37.0,Reliance Securities,16 Dec 2016,KSK
Buy,Coal India Ltd.,319.0,Reliance Securities,15 Dec 2016,COALINDIA
Buy,Sun Pharmaceutical I..,820.0,Reliance Securities,14 Dec 2016,SUNPHARMA
Buy,J Kumar Infraproject..,290.0,Reliance Securities,13 Dec 2016,
Hold,CESC Ltd.,620.0,Reliance Securities,12 Dec 2016,
Buy,Brokerage Research R..,,Reliance Securities,12 Dec 2016,
Sell,Steel Authority of I..,43.0,Reliance Securities,09 Dec 2016,
Sell,CG Power and Industr..,59.0,Reliance Securities,08 Dec 2016,CGPOWER
Buy,Tata Power Company L..,85.0,Reliance Securities,30 Nov 2016,
Buy,Navkar Corporation L..,224.0,Reliance Securities,29 Nov 2016,NAVKARCORP
Hold,NBCC (India) Ltd.,250.0,Reliance Securities,23 Nov 2016,
Buy,India Cements Ltd.,165.0,Reliance Securities,21 Nov 2016,INDIACEM
Buy,Heidelberg Cement In..,145.0,Reliance Securities,18 Nov 2016,
Buy,Tata Motors Ltd.,566.0,Reliance Securities,17 Nov 2016,
Hold,Mahindra & Mahindra ..,1319.0,Reliance Securities,16 Nov 2016,
Buy,KNR Constructions Ltd.,830.0,Reliance Securities,15 Nov 2016,
Sell,Hindalco Industries ..,128.0,Reliance Securities,15 Nov 2016,
Buy,Aurobindo Pharma Ltd.,991.0,Reliance Securities,15 Nov 2016,AUROPHARMA
Buy,Ahluwalia Contracts ..,330.0,Reliance Securities,15 Nov 2016,AHLUCONT
Buy,Sun Pharmaceutical I..,947.0,Reliance Securities,11 Nov 2016,
Hold,Ashok Leyland Ltd.,96.0,Reliance Securities,10 Nov 2016,ASHOKLEY
Buy,Cipla Ltd.,620.0,Reliance Securities,10 Nov 2016,
Hold,Lupin Ltd.,1588.0,Reliance Securities,10 Nov 2016,LUPIN
Buy,Indian Bank,286.0,Reliance Securities,10 Nov 2016,
Sell,Punjab National Bank,147.0,Reliance Securities,10 Nov 2016,PNB
Buy,Power Grid Corporati..,190.0,Reliance Securities,10 Nov 2016,
Buy,The Ramco Cements Ltd.,675.0,Reliance Securities,09 Nov 2016,
Buy,GlaxoSmithKline Cons..,6849.0,Reliance Securities,09 Nov 2016,GSKCONS
Buy,Mangalam Cement Ltd.,450.0,Reliance Securities,08 Nov 2016,MANGLMCEM
Buy,KEC International Ltd.,170.0,Reliance Securities,08 Nov 2016,
Hold,Shree Cements Ltd.,15500.0,Reliance Securities,08 Nov 2016,
Sell,ICICI Bank Ltd.,272.0,Reliance Securities,08 Nov 2016,
