Advice,Company,Target,Analyst,Date,Ticker,Reco
Buy,Zydus Wellness Ltd.,2271.0,Edelweiss,2022-11-10,,1642.300048828125
Buy,SJS Enterprises Ltd.,590.0,Edelweiss,2022-11-10,,468.5499877929688
Buy,Aegis Logistics Ltd.,380.0,Edelweiss,2022-11-10,AEGISLOG,316.95001220703125
Buy,Neogen Chemicals Ltd.,1700.0,Edelweiss,2022-11-09,NEOGEN,1403.800048828125
Buy,Elecon Engineering C..,480.0,Edelweiss,2022-11-07,ELECON,416.9500122070313
Buy,City Union Bank Ltd.,225.0,Edelweiss,2022-11-06,CUB,190.0500030517578
Buy,Aditya Birla Fashion..,381.0,Edelweiss,2022-11-05,ABFRL,329.1499938964844
Buy,UltraTech Cement Ltd.,7653.0,Edelweiss,2022-11-04,ULTRACEMCO,6893.0498046875
Buy,Cholamandalam Invest..,820.0,Edelweiss,2022-11-02,CHOLAFIN,744.7000122070312
Buy,Balaji Amines Ltd.,4250.0,Edelweiss,2022-10-31,BALAMINES,3025.0
Buy,Bharat Electronics L..,130.0,Edelweiss,2022-10-31,BEL,106.8499984741211
Buy,Mahindra & Mahindra ..,1455.0,Edelweiss,2022-10-28,M&M,205.8000030517578
Buy,Crompton Greaves Con..,410.0,Edelweiss,2022-10-28,CROMPTON,353.5
Buy,Finolex Industries L..,190.0,Edelweiss,2022-10-27,FINPIPE,132.9499969482422
Hold,Amber Enterprises In..,2388.0,Edelweiss,2022-10-25,AMBER,2052.89990234375
Buy,CreditAccess Grameen..,1200.0,Edelweiss,2022-10-23,CREDITACC,957.5499877929688
Buy,ICICI Bank Ltd.,1135.0,Edelweiss,2022-10-23,ICICIBANK,907.1500244140624
Buy,CSB Bank Ltd.,340.0,Edelweiss,2022-10-22,,235.3500061035156
Buy,Bharat Electronics L..,114.0,Edelweiss,2022-10-21,,103.5500030517578
Buy,Navin Fluorine Inter..,5500.0,Edelweiss,2022-10-21,NAVINFLUOR,4423.14990234375
Buy,Axis Bank Ltd.,1070.0,Edelweiss,2022-10-21,AXISBANK,900.4000244140625
Buy,Home First Finance C..,935.0,Edelweiss,2022-10-20,HOMEFIRST,802.7999877929688
Buy,IndusInd Bank Ltd.,1430.0,Edelweiss,2022-10-20,INDUSINDBK,1159.949951171875
Buy,Newgen Software Tech..,535.0,Edelweiss,2022-10-19,NEWGEN,183.375
Buy,SJS Enterprises Ltd.,590.0,Edelweiss,2022-10-16,,434.1000061035156
Buy,Axis Bank Ltd.,888.0,Edelweiss,2022-10-14,AXISBANK,800.5
Buy,Zydus Wellness Ltd.,2271.0,Edelweiss,2022-09-24,,1601.3499755859375
Buy,Maruti Suzuki India ..,10332.0,Edelweiss,2022-09-23,MARUTI,9343.4501953125
Buy,Kennametal India Ltd.,3384.0,Edelweiss,2022-09-21,,2712.449951171875
Buy,Adani Ports & Specia..,1007.0,Edelweiss,2022-09-09,ADANIPORTS,906.8499755859376
Buy,Bharat Electronics L..,360.0,Edelweiss,2022-09-02,BEL,108.18333435058594
Buy,Brigade Enterprises ..,633.0,Edelweiss,2022-09-02,BRIGADE,521.8499755859375
Buy,Coal India Ltd.,255.0,Edelweiss,2022-08-26,,229.9499969482422
Buy,Bata India Ltd.,2365.0,Edelweiss,2022-08-18,,1922.050048828125
Buy,Aegis Logistics Ltd.,315.0,Edelweiss,2022-08-17,AEGISLOG,259.8999938964844
Buy,KNR Constructions Ltd.,338.0,Edelweiss,2022-08-16,KNRCON,260.75
Buy,Astral Ltd.,2377.0,Edelweiss,2022-08-13,ASTRAL,1489.1624755859375
Buy,Info Edge (India) Ltd.,4921.0,Edelweiss,2022-08-12,,4433.25
Buy,Metropolis Healthcar..,1965.0,Edelweiss,2022-08-12,METROPOLIS,1483.0
Buy,Krishna Institute of..,1832.0,Edelweiss,2022-08-12,,1262.4000244140625
Buy,Max Healthcare Insti..,470.0,Edelweiss,2022-08-11,,371.9500122070313
Hold,Amber Enterprises In..,2650.0,Edelweiss,2022-08-11,AMBER,2271.14990234375
Buy,Rossari Biotech Ltd.,1150.0,Edelweiss,2022-08-11,,927.9000244140624
Buy,Neogen Chemicals Ltd.,1613.0,Edelweiss,2022-08-10,NEOGEN,1412.699951171875
Buy,MTAR Technologies Ltd.,1770.0,Edelweiss,2022-08-10,,1469.0999755859375
Buy,Vinati Organics Ltd.,2400.0,Edelweiss,2022-08-09,VINATIORGA,2237.75
Buy,City Union Bank Ltd.,205.0,Edelweiss,2022-08-08,CUB,162.8000030517578
Buy,Birla Corporation Ltd.,1141.0,Edelweiss,2022-08-08,BIRLACORPN,968.2000122070312
Buy,Tarsons Products Ltd.,949.0,Edelweiss,2022-08-08,,772.0499877929688
Buy,Aditya Birla Fashion..,398.0,Edelweiss,2022-08-07,ABFRL,277.8999938964844
Buy,KPR Mill Ltd.,860.0,Edelweiss,2022-08-06,KPRMILL,565.0499877929688
Buy,Sun Pharmaceutical I..,916.0,Edelweiss,2022-08-05,SUNPHARMA,915.9500122070312
Buy,Voltas Ltd.,1134.0,Edelweiss,2022-08-05,VOLTAS,972.9500122070312
Buy,Brigade Enterprises ..,627.0,Edelweiss,2022-08-04,BRIGADE,515.3499755859375
Buy,Indo Count Industrie..,210.0,Edelweiss,2022-08-03,,139.89999389648438
Buy,MTAR Technologies Ltd.,1770.0,Edelweiss,2022-08-03,,1435.5999755859375
Buy,Zydus Wellness Ltd.,2271.0,Edelweiss,2022-07-31,,1617.9000244140625
Buy,Westlife Foodworld L..,688.0,Edelweiss,2022-07-31,WESTLIFE,584.2999877929688
Buy,Easy Trip Planners L..,452.0,Edelweiss,2022-07-30,,
Buy,Au Small Finance Ban..,675.0,Edelweiss,2022-07-29,,592.0499877929688
Buy,Balrampur Chini Mill..,527.0,Edelweiss,2022-07-28,BALRAMCHIN,383.7999877929688
Buy,Navin Fluorine Inter..,4650.0,Edelweiss,2022-07-26,NAVINFLUOR,4242.35009765625
Buy,Finolex Industries L..,211.0,Edelweiss,2022-07-26,FINPIPE,131.35000610351562
Buy,Crompton Greaves Con..,432.0,Edelweiss,2022-07-26,CROMPTON,376.8500061035156
Buy,Axis Bank Ltd.,955.0,Edelweiss,2022-07-26,AXISBANK,706.4500122070312
Buy,SRF Ltd.,2850.0,Edelweiss,2022-07-25,SRF,2383.449951171875
Buy,Elecon Engineering C..,417.0,Edelweiss,2022-07-25,ELECON,377.5
Buy,ICICI Bank Ltd.,975.0,Edelweiss,2022-07-24,ICICIBANK,800.0499877929688
Buy,Can Fin Homes Ltd.,800.0,Edelweiss,2022-07-23,,537.6500244140625
Buy,Bandhan Bank Ltd.,415.0,Edelweiss,2022-07-23,,286.0
Buy,Newgen Software Tech..,610.0,Edelweiss,2022-07-21,NEWGEN,176.5749969482422
Buy,IndusInd Bank Ltd.,1200.0,Edelweiss,2022-07-21,INDUSINDBK,948.0999755859376
Buy,Tarsons Products Ltd.,949.0,Edelweiss,2022-07-13,,847.0999755859375
Buy,Elecon Engineering C..,374.0,Edelweiss,2022-07-08,,294.5
Buy,Easy Trip Planners L..,452.0,Edelweiss,2022-07-04,EASEMYTRIP,
Buy,Indo Count Industrie..,210.0,Edelweiss,2022-06-20,ICIL,120.25
Buy,Max Healthcare Insti..,470.0,Edelweiss,2022-06-20,,362.3999938964844
Buy,Tarsons Products Ltd.,949.0,Edelweiss,2022-06-17,,682.25
Buy,CSB Bank Ltd.,340.0,Edelweiss,2022-06-16,CSBBANK,179.9499969482422
Buy,Bank of Baroda,120.0,Edelweiss,2022-06-10,,105.0999984741211
Buy,Zydus Wellness Ltd.,2271.0,Edelweiss,2022-06-06,,1572.949951171875
Buy,Infosys Ltd.,1750.0,Edelweiss,2022-06-03,INFY,1521.699951171875
Buy,Easy Trip Planners L..,438.0,Edelweiss,2022-06-02,,
Buy,Astral Ltd.,2245.0,Edelweiss,2022-06-01,ASTRAL,1357.7249755859375
Buy,KNR Constructions Ltd.,354.0,Edelweiss,2022-06-01,KNRCON,254.8500061035156
Buy,Aegis Logistics Ltd.,320.0,Edelweiss,2022-06-01,,213.25
Buy,Escorts Kubota Ltd.,2125.0,Edelweiss,2022-05-31,,1629.949951171875
Buy,Bata India Ltd.,2365.0,Edelweiss,2022-05-29,,1802.5
Buy,PSP Projects Ltd.,715.0,Edelweiss,2022-05-28,,517.8499755859375
Buy,Brigade Enterprises ..,505.0,Edelweiss,2022-05-27,BRIGADE,443.2000122070313
Buy,Max Healthcare Insti..,470.0,Edelweiss,2022-05-27,,374.6499938964844
Buy,Globus Spirits Ltd.,1400.0,Edelweiss,2022-05-27,GLOBUSSPR,954.0
Buy,Metropolis Healthcar..,2402.0,Edelweiss,2022-05-26,METROPOLIS,1616.8499755859375
Buy,Aditya Birla Fashion..,375.0,Edelweiss,2022-05-25,ABFRL,257.70001220703125
Buy,Rossari Biotech Ltd.,1150.0,Edelweiss,2022-05-25,ROSSARI,890.5499877929688
Buy,Krishna Institute of..,1832.0,Edelweiss,2022-05-21,KIMS,1261.699951171875
Buy,Finolex Industries L..,225.0,Edelweiss,2022-05-20,FINPIPE,150.6999969482422
Buy,Westlife Foodworld L..,658.0,Edelweiss,2022-05-19,,456.5
Buy,DLF Ltd.,481.0,Edelweiss,2022-05-19,DLF,320.6000061035156
Buy,Vinati Organics Ltd.,2300.0,Edelweiss,2022-05-18,VINATIORGA,2050.39990234375
Buy,Century Plyboards (I..,728.0,Edelweiss,2022-05-18,,533.4500122070312
Buy,Zydus Wellness Ltd.,2271.0,Edelweiss,2022-05-18,ZYDUSWELL,1617.75
Buy,Neogen Chemicals Ltd.,1700.0,Edelweiss,2022-05-17,NEOGEN,1429.800048828125
Buy,Brigade Enterprises ..,605.0,Edelweiss,2022-05-17,BRIGADE,439.0
Hold,Amber Enterprises In..,3125.0,Edelweiss,2022-05-16,AMBER,2703.60009765625
Buy,Bandhan Bank Ltd.,415.0,Edelweiss,2022-05-14,,317.45001220703125
Buy,Balaji Amines Ltd.,4150.0,Edelweiss,2022-05-14,,2974.199951171875
Buy,CreditAccess Grameen..,1104.0,Edelweiss,2022-05-13,CREDITACC,927.9000244140624
Buy,Birla Corporation Ltd.,1235.0,Edelweiss,2022-05-12,BIRLACORPN,935.1500244140624
Buy,SRF Ltd.,2800.0,Edelweiss,2022-05-11,SRF,2234.25
Buy,Navin Fluorine Inter..,4325.0,Edelweiss,2022-05-10,NAVINFLUOR,3775.75
Buy,Voltas Ltd.,1246.0,Edelweiss,2022-05-10,VOLTAS,988.7000122070312
Buy,CSB Bank Ltd.,344.0,Edelweiss,2022-05-07,,227.8500061035156
Buy,Balkrishna Industrie..,2560.0,Edelweiss,2022-05-03,,2103.949951171875
Buy,Mahindra & Mahindra ..,1122.0,Edelweiss,2022-05-03,M&M,182.0
Buy,Escorts Kubota Ltd.,2125.0,Edelweiss,2022-05-03,ESCORTS,1577.0
Buy,Can Fin Homes Ltd.,800.0,Edelweiss,2022-05-02,CANFINHOME,642.4000244140625
Buy,Shriram Finance Ltd.,1350.0,Edelweiss,2022-04-30,SHRIRAMFIN,
Buy,Axis Bank Ltd.,910.0,Edelweiss,2022-04-29,AXISBANK,728.5999755859375
Buy,Infosys Ltd.,1790.0,Edelweiss,2022-04-29,INFY,1567.550048828125
Buy,KPR Mill Ltd.,900.0,Edelweiss,2022-04-29,KPRMILL,630.2000122070312
Buy,ICICI Bank Ltd.,945.0,Edelweiss,2022-04-24,,747.6500244140625
Buy,Bandhan Bank Ltd.,415.0,Edelweiss,2022-04-22,,330.25
Buy,Firstsource Solution..,147.0,Edelweiss,2022-04-22,,128.0
Buy,IndusInd Bank Ltd.,1100.0,Edelweiss,2022-04-08,,985.5999755859376
Buy,Cyient Ltd.,1030.0,Edelweiss,2022-04-01,,923.75
Buy,Balaji Amines Ltd.,4150.0,Edelweiss,2022-03-29,,2859.85009765625
Buy,Axis Bank Ltd.,810.0,Edelweiss,2022-03-25,AXISBANK,721.25
Buy,ITC Ltd.,450.0,Edelweiss,2022-03-23,,252.0
Buy,Hindustan Unilever L..,2330.0,Edelweiss,2022-03-17,,2102.050048828125
Neutral,Bank of Baroda,112.0,Edelweiss,2022-03-04,,100.5500030517578
Buy,Infosys Ltd.,1882.0,Edelweiss,2022-02-25,INFY,1694.5999755859375
Buy,Crompton Greaves Con..,583.0,Edelweiss,2022-02-24,,405.5
Neutral,Hindustan Unilever L..,2566.0,Edelweiss,2022-02-18,,2312.550048828125
Buy,KNR Constructions Ltd.,374.0,Edelweiss,2022-02-17,KNRCON,310.8500061035156
Buy,Rossari Biotech Ltd.,1225.0,Edelweiss,2022-02-16,ROSSARI,1060.449951171875
Buy,Max Healthcare Insti..,470.0,Edelweiss,2022-02-15,MAXHEALTH,371.6000061035156
Buy,Voltas Ltd.,1321.0,Edelweiss,2022-02-15,VOLTAS,1194.0999755859375
Buy,Globus Spirits Ltd.,1500.0,Edelweiss,2022-02-14,GLOBUSSPR,1166.0999755859375
Buy,Metropolis Healthcar..,3400.0,Edelweiss,2022-02-14,METROPOLIS,2051.300048828125
Buy,Aegis Logistics Ltd.,320.0,Edelweiss,2022-02-14,,220.0
Neutral,IndusInd Bank Ltd.,1090.0,Edelweiss,2022-02-11,,982.4000244140624
Buy,Bata India Ltd.,2365.0,Edelweiss,2022-02-10,,1900.800048828125
Buy,Balaji Amines Ltd.,4150.0,Edelweiss,2022-02-09,BALAMINES,3120.449951171875
Buy,Indo Count Industrie..,386.0,Edelweiss,2022-02-08,ICIL,211.6499938964844
Buy,CreditAccess Grameen..,850.0,Edelweiss,2022-02-07,CREDITACC,728.9500122070312
Buy,Birla Corporation Ltd.,1644.0,Edelweiss,2022-02-06,BIRLACORPN,1353.449951171875
Buy,Astral Ltd.,2500.0,Edelweiss,2022-02-05,,1635.449951171875
Buy,Navin Fluorine Inter..,4450.0,Edelweiss,2022-02-05,NAVINFLUOR,4136.75
Buy,Tata Power Company L..,282.0,Edelweiss,2022-02-04,,254.3500061035156
Buy,DLF Ltd.,478.0,Edelweiss,2022-02-03,DLF,403.25
Buy,Cholamandalam Invest..,790.0,Edelweiss,2022-02-02,CHOLAFIN,639.2000122070312
Hold,Amber Enterprises In..,3971.0,Edelweiss,2022-02-02,AMBER,3568.85009765625
Buy,Tech Mahindra Ltd.,2050.0,Edelweiss,2022-02-02,,1482.949951171875
Buy,Crompton Greaves Con..,583.0,Edelweiss,2022-02-01,,414.7999877929688
Buy,Century Plyboards (I..,728.0,Edelweiss,2022-01-31,,589.4000244140625
Buy,IndusInd Bank Ltd.,1330.0,Edelweiss,2022-01-30,INDUSINDBK,903.5499877929688
Buy,Brokerage Research R..,,Edelweiss,2022-01-29,,
Buy,SRF Ltd.,2700.0,Edelweiss,2022-01-28,SRF,2401.35009765625
Buy,Infosys Ltd.,1855.0,Edelweiss,2022-01-28,INFY,1686.199951171875
Buy,PSP Projects Ltd.,715.0,Edelweiss,2022-01-28,PSPPROJECT,575.3499755859375
Buy,RBL Bank Ltd.,203.0,Edelweiss,2022-01-28,RBLBANK,147.5500030517578
Buy,CSB Bank Ltd.,344.0,Edelweiss,2022-01-27,,243.5
Buy,Finolex Industries L..,258.0,Edelweiss,2022-01-27,,179.8000030517578
Buy,Axis Bank Ltd.,985.0,Edelweiss,2022-01-25,AXISBANK,752.2000122070312
Buy,ICICI Bank Ltd.,945.0,Edelweiss,2022-01-23,ICICIBANK,804.5
Buy,Newgen Software Tech..,900.0,Edelweiss,2022-01-19,,303.4750061035156
Buy,Jindal Steel & Power..,464.0,Edelweiss,2022-01-14,,418.6499938964844
Buy,UPL Ltd.,875.0,Edelweiss,2022-01-07,,788.9500122070312
Buy,Newgen Software Tech..,900.0,Edelweiss,2022-01-06,,298.92498779296875
Buy,KPR Mill Ltd.,860.0,Edelweiss,2022-01-06,,715.8499755859375
Buy,CSB Bank Ltd.,344.0,Edelweiss,2022-01-06,,253.6499938964844
Buy,Sun Pharmaceutical I..,940.0,Edelweiss,2021-12-31,,845.7000122070312
Buy,Tech Mahindra Ltd.,2050.0,Edelweiss,2021-12-29,TECHM,1786.8499755859375
Buy,Metropolis Healthcar..,3639.0,Edelweiss,2021-12-24,METROPOLIS,3278.199951171875
Buy,MindTree Ltd.,5093.0,Edelweiss,2021-12-17,MINDTREE,
Buy,Shriram Finance Ltd.,2287.0,Edelweiss,2021-12-13,SHRIRAMFIN,
Buy,Vedanta Ltd.,388.0,Edelweiss,2021-12-10,,349.70001220703125
Buy,Indo Count Industrie..,425.0,Edelweiss,2021-12-08,ICIL,253.9499969482422
Buy,Escorts Kubota Ltd.,2071.0,Edelweiss,2021-12-03,ESCORTS,1866.0999755859373
Buy,Easy Trip Planners L..,733.0,Edelweiss,2021-11-22,,
Buy,Aditya Birla Fashion..,316.0,Edelweiss,2021-11-18,ABFRL,284.6499938964844
Buy,Lumax Industries Ltd.,1710.0,Edelweiss,2021-11-18,LUMAXIND,1483.050048828125
Buy,Samvardhana Motherso..,288.0,Edelweiss,2021-11-16,MOTHERSON,
Buy,Max Healthcare Insti..,456.0,Edelweiss,2021-11-15,MAXHEALTH,363.6000061035156
Buy,City Union Bank Ltd.,210.0,Edelweiss,2021-11-14,,163.85000610351562
Buy,Brigade Enterprises ..,600.0,Edelweiss,2021-11-13,BRIGADE,502.3999938964844
Buy,UNO Minda Ltd.,1080.0,Edelweiss,2021-11-13,UNOMINDA,167.0500030517578
Buy,Titan Company Ltd.,2820.0,Edelweiss,2021-11-12,TITAN,2539.5
Buy,Metropolis Healthcar..,3753.0,Edelweiss,2021-11-12,METROPOLIS,3094.550048828125
Buy,Astral Ltd.,2500.0,Edelweiss,2021-11-12,ASTRAL,1721.4375
Buy,Krishna Institute of..,1651.0,Edelweiss,2021-11-11,KIMS,1217.9000244140625
Buy,Birla Corporation Ltd.,1785.0,Edelweiss,2021-11-11,BIRLACORPN,1521.449951171875
Buy,Navin Fluorine Inter..,3990.0,Edelweiss,2021-11-11,,3596.39990234375
Buy,CreditAccess Grameen..,816.0,Edelweiss,2021-11-10,,597.2000122070312
Buy,Aditya Birla Fashion..,335.0,Edelweiss,2021-11-08,ABFRL,288.70001220703125
Buy,Bata India Ltd.,2365.0,Edelweiss,2021-11-07,BATAINDIA,2043.0
Buy,Century Plyboards (I..,728.0,Edelweiss,2021-11-04,CENTURYPLY,644.2999877929688
Buy,Escorts Kubota Ltd.,1760.0,Edelweiss,2021-11-03,ESCORTS,1496.9000244140625
Buy,Rossari Biotech Ltd.,1525.0,Edelweiss,2021-11-03,ROSSARI,1351.050048828125
Buy,Voltas Ltd.,1433.0,Edelweiss,2021-11-02,VOLTAS,1221.0999755859375
Hold,Amber Enterprises In..,3134.0,Edelweiss,2021-11-02,,3347.64990234375
Buy,Shriram Finance Ltd.,1737.0,Edelweiss,2021-10-31,SHRIRAMFIN,
Buy,DLF Ltd.,477.0,Edelweiss,2021-10-30,DLF,398.6000061035156
Buy,UltraTech Cement Ltd.,8473.0,Edelweiss,2021-10-29,,7636.0498046875
Buy,Balaji Amines Ltd.,4000.0,Edelweiss,2021-10-29,BALAMINES,3459.89990234375
Buy,Aegis Logistics Ltd.,320.0,Edelweiss,2021-10-29,AEGISLOG,212.6999969482422
Buy,Westlife Foodworld L..,658.0,Edelweiss,2021-10-29,WESTLIFE,580.2999877929688
Buy,Indo Count Industrie..,411.0,Edelweiss,2021-10-28,ICIL,234.0500030517578
Buy,IndusInd Bank Ltd.,1360.0,Edelweiss,2021-10-28,INDUSINDBK,1176.0
Buy,SRF Ltd.,2350.0,Edelweiss,2021-10-27,,2144.800048828125
Buy,Axis Bank Ltd.,980.0,Edelweiss,2021-10-27,AXISBANK,787.5
Buy,Crompton Greaves Con..,583.0,Edelweiss,2021-10-26,CROMPTON,463.8999938964844
Buy,ICICI Bank Ltd.,900.0,Edelweiss,2021-10-24,ICICIBANK,759.2999877929688
Buy,Muthoot Finance Ltd.,1738.0,Edelweiss,2021-10-22,,1566.050048828125
Buy,Navin Fluorine Inter..,3990.0,Edelweiss,2021-10-21,,3367.699951171875
Buy,IndusInd Bank Ltd.,1343.0,Edelweiss,2021-10-14,INDUSINDBK,1210.0
Buy,Dixon Technologies (..,5832.0,Edelweiss,2021-10-08,,5254.10009765625
Buy,Aditya Birla Fashion..,271.0,Edelweiss,2021-10-01,ABFRL,244.25
Buy,Finolex Industries L..,258.0,Edelweiss,2021-10-01,FINPIPE,216.0
Buy,Tata Motors Ltd.,353.0,Edelweiss,2021-09-24,TATAMOTORS,317.95001220703125
Buy,Tech Mahindra Ltd.,1670.0,Edelweiss,2021-09-22,TECHM,1513.5999755859375
Buy,Adani Ports & Specia..,851.0,Edelweiss,2021-09-17,,767.0999755859375
Buy,Home First Finance C..,763.0,Edelweiss,2021-09-16,,561.9500122070312
Buy,Bharat Electronics L..,255.0,Edelweiss,2021-09-15,,69.26666259765625
Buy,Globus Spirits Ltd.,1475.0,Edelweiss,2021-09-15,,1336.800048828125
Buy,Metropolis Healthcar..,3356.0,Edelweiss,2021-09-13,METROPOLIS,3072.89990234375
Buy,Can Fin Homes Ltd.,694.0,Edelweiss,2021-09-09,CANFINHOME,624.75
Neutral,GAIL (India) Ltd.,163.0,Edelweiss,2021-09-03,,98.26666259765624
Neutral,United Spirits Ltd.,782.0,Edelweiss,2021-08-20,,703.9000244140625
Buy,Krishna Institute of..,1535.0,Edelweiss,2021-08-19,,1369.9000244140625
Buy,UNO Minda Ltd.,850.0,Edelweiss,2021-08-17,UNOMINDA,127.75
Buy,Westlife Foodworld L..,597.0,Edelweiss,2021-08-14,WESTLIFE,511.8999938964844
Buy,Tata Consumer Produc..,896.0,Edelweiss,2021-08-13,,807.4500122070312
Buy,Samvardhana Motherso..,270.0,Edelweiss,2021-08-13,MOTHERSON,
Buy,Krishna Institute of..,1535.0,Edelweiss,2021-08-12,KIMS,1299.699951171875
Buy,CreditAccess Grameen..,816.0,Edelweiss,2021-08-12,,610.8499755859375
Buy,Century Plyboards (I..,476.0,Edelweiss,2021-08-12,CENTURYPLY,410.2999877929688
Buy,Bata India Ltd.,1794.0,Edelweiss,2021-08-12,BATAINDIA,1675.050048828125
Buy,Max Healthcare Insti..,350.0,Edelweiss,2021-08-11,MAXHEALTH,300.6000061035156
Buy,Lumax Industries Ltd.,1785.0,Edelweiss,2021-08-10,LUMAXIND,1455.449951171875
Buy,Voltas Ltd.,1284.0,Edelweiss,2021-08-10,VOLTAS,998.2000122070312
Buy,Amber Enterprises In..,3141.0,Edelweiss,2021-08-09,AMBER,2888.949951171875
Buy,Ujjivan Small Financ..,33.0,Edelweiss,2021-08-08,,27.350000381469727
Buy,City Union Bank Ltd.,210.0,Edelweiss,2021-08-08,,153.1999969482422
Neutral,ITC Ltd.,238.0,Edelweiss,2021-08-06,,214.25
Buy,Birla Corporation Ltd.,1611.0,Edelweiss,2021-08-06,BIRLACORPN,1377.550048828125
Buy,Indo Count Industrie..,394.0,Edelweiss,2021-08-05,ICIL,276.20001220703125
Buy,RBL Bank Ltd.,226.0,Edelweiss,2021-08-03,RBLBANK,186.75
Buy,NMDC Ltd.,201.0,Edelweiss,2021-08-02,NMDC,138.47093200683594
Buy,Shriram Finance Ltd.,1700.0,Edelweiss,2021-08-01,SHRIRAMFIN,
Buy,Aegis Logistics Ltd.,410.0,Edelweiss,2021-07-31,,319.6499938964844
Buy,SRF Ltd.,9000.0,Edelweiss,2021-07-29,SRF,1586.3299560546875
Buy,IndusInd Bank Ltd.,1360.0,Edelweiss,2021-07-29,INDUSINDBK,992.0499877929688
Buy,Axis Bank Ltd.,860.0,Edelweiss,2021-07-28,AXISBANK,722.9000244140625
Buy,Navin Fluorine Inter..,3990.0,Edelweiss,2021-07-27,NAVINFLUOR,3681.25
Buy,GNA Axles Ltd.,645.0,Edelweiss,2021-07-26,GNA,275.1499938964844
Buy,ICICI Bank Ltd.,785.0,Edelweiss,2021-07-25,ICICIBANK,676.6500244140625
Buy,Can Fin Homes Ltd.,660.0,Edelweiss,2021-07-24,CANFINHOME,532.2999877929688
Buy,Max Healthcare Insti..,331.0,Edelweiss,2021-07-20,MAXHEALTH,259.45001220703125
Buy,PSP Projects Ltd.,700.0,Edelweiss,2021-07-20,,448.1000061035156
Buy,Indo Count Industrie..,293.0,Edelweiss,2021-07-20,,204.6000061035156
Buy,DLF Ltd.,367.0,Edelweiss,2021-07-18,DLF,330.79998779296875
Buy,Aegis Logistics Ltd.,410.0,Edelweiss,2021-07-16,AEGISLOG,320.6000061035156
Buy,Krishna Institute of..,1495.0,Edelweiss,2021-07-15,,1295.8499755859375
Buy,Indo Count Industrie..,293.0,Edelweiss,2021-07-15,ICIL,199.3500061035156
Buy,Cipla Ltd.,1063.0,Edelweiss,2021-07-12,CIPLA,959.8499755859376
Buy,Finolex Industries L..,221.0,Edelweiss,2021-06-29,,179.85000610351562
Buy,Tata Steel Ltd.,1293.0,Edelweiss,2021-06-27,TATASTEEL,116.5250015258789
Buy,PSP Projects Ltd.,700.0,Edelweiss,2021-06-21,,421.75
Buy,Lumax Industries Ltd.,1815.0,Edelweiss,2021-06-17,LUMAXIND,1561.199951171875
Buy,UNO Minda Ltd.,740.0,Edelweiss,2021-06-16,UNOMINDA,135.5500030517578
Buy,Century Plyboards (I..,469.0,Edelweiss,2021-06-14,CENTURYPLY,414.0
Buy,Bata India Ltd.,1759.0,Edelweiss,2021-06-10,BATAINDIA,1632.0999755859375
Buy,Tata Motors Ltd.,372.0,Edelweiss,2021-06-06,TATAMOTORS,334.95001220703125
Buy,Rossari Biotech Ltd.,1447.0,Edelweiss,2021-06-03,ROSSARI,1269.550048828125
Buy,Neogen Chemicals Ltd.,989.0,Edelweiss,2021-06-02,NEOGEN,899.5999755859375
Buy,Aditya Birla Fashion..,239.0,Edelweiss,2021-06-01,ABFRL,197.5500030517578
Buy,City Union Bank Ltd.,210.0,Edelweiss,2021-05-30,CUB,173.75
Buy,Metropolis Healthcar..,2854.0,Edelweiss,2021-05-29,METROPOLIS,2524.14990234375
Buy,Balaji Amines Ltd.,3197.0,Edelweiss,2021-05-27,BALAMINES,2896.050048828125
Buy,Samvardhana Motherso..,325.0,Edelweiss,2021-05-25,MOTHERSON,
Buy,Amber Enterprises In..,3046.0,Edelweiss,2021-05-25,AMBER,2766.25
Buy,Crompton Greaves Con..,481.0,Edelweiss,2021-05-24,CROMPTON,398.25
Buy,Axis Bank Ltd.,811.0,Edelweiss,2021-05-24,AXISBANK,741.1500244140625
Buy,Astral Ltd.,1957.0,Edelweiss,2021-05-20,,1328.925048828125
Buy,Escorts Kubota Ltd.,1532.0,Edelweiss,2021-05-17,ESCORTS,1142.050048828125
Buy,Zee Entertainment En..,213.0,Edelweiss,2021-05-17,ZEEL,188.1999969482422
Buy,Voltas Ltd.,1182.0,Edelweiss,2021-05-16,VOLTAS,999.3499755859376
Buy,Birla Corporation Ltd.,1416.0,Edelweiss,2021-05-13,BIRLACORPN,1042.949951171875
Buy,Westlife Foodworld L..,535.0,Edelweiss,2021-05-13,,419.6499938964844
Buy,Navin Fluorine Inter..,3525.0,Edelweiss,2021-05-11,NAVINFLUOR,3162.89990234375
Buy,Zydus Wellness Ltd.,2673.0,Edelweiss,2021-05-11,,2110.64990234375
Buy,Cholamandalam Invest..,564.0,Edelweiss,2021-05-10,CHOLAFIN,554.1500244140625
Buy,DLF Ltd.,370.0,Edelweiss,2021-05-10,DLF,266.1000061035156
Buy,Bharat Petroleum Cor..,493.0,Edelweiss,2021-05-09,BPCL,443.1499938964844
Buy,Deepak Nitrite Ltd.,1993.0,Edelweiss,2021-05-09,,1803.050048828125
Buy,SRF Ltd.,7215.0,Edelweiss,2021-05-09,SRF,1255.8299560546875
Buy,Indo Count Industrie..,209.0,Edelweiss,2021-05-07,ICIL,145.1999969482422
